recording_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
02c30604d,0.15073586,0.6747958,-0.80311173,4.99429,-1.7988381,-0.34216675,0.47601062,5.77463,-0.97116876,-0.14880921,0.27472758,0.48045847,0.570653,-1.2823845,0.6536373,1.2120241,0.42363068,-0.15668462,-0.14903897,-1.0767503,0.05389313,-1.388677,6.4769454,1.5586754
02dbcc383,-0.23968898,1.0985621,0.43710625,3.7428057,-2.5467916,0.83099157,-0.6886585,1.7238053,-0.37575546,-0.8583703,-1.0735962,0.43146175,7.4530077,-1.6792135,0.94700766,0.80442,-0.1715948,-1.259271,1.0332519,-1.6496778,-0.6210609,-1.8172237,-1.5622057,0.39020622
0303dee3c,0.33197674,6.517703,0.76392835,1.7217659,-1.3558531,1.0430213,-0.19950233,2.1319711,-0.5670783,-0.3615799,-0.29897174,0.18792167,1.4203893,0.6790938,6.5000415,1.1357256,-0.07475642,-0.04572857,0.66159296,0.98811585,-0.10581474,0.99428713,-0.06132426,0.816414
034f46152,0.16128317,0.23990329,2.1129794,5.915417,-2.043851,1.5568415,-0.37760282,1.5108436,-1.344348,-0.6715455,-0.23494166,-0.0851389,7.193571,-1.267906,0.35144624,0.81679815,-0.5884015,-1.0905579,1.5031794,0.55602086,-0.43424344,-1.7816921,-1.2716422,0.39685702
037460d90,-0.4107539,1.7166312,-1.4155029,4.64762,-0.7497634,1.0632643,-1.1663839,0.094594955,-1.5848165,-1.4749697,-1.6635888,-0.035030138,0.6860955,1.127537,-0.22450061,-0.89731044,4.034292,-1.2419969,-0.34186715,0.043142594,-0.2758265,0.5675286,-0.9659874,-0.33314583
039395460,0.62768334,6.4254546,-0.30746317,4.685456,-2.0675917,4.084899,-0.02587473,1.0473185,-1.0820519,0.47295842,0.2127642,-0.21406358,0.26978067,-1.3096755,0.20487915,0.3188191,-0.036070198,-0.53036976,3.5529883,-0.21927342,0.1190045,-1.8672937,0.6468998,1.6509976
039892ae3,1.008091,0.97337615,-0.6426351,5.2161717,-1.7525724,0.901233,-0.45691648,6.3033886,-0.82144827,0.23898579,-1.0121696,0.5960947,1.1010603,-0.1753984,1.1605862,0.9387465,1.5033373,0.121994786,0.3666944,-1.3969367,0.67430335,-1.3867803,-0.9914696,0.607111
03a06a709,-0.15105103,-0.26454264,-0.8676204,4.6100674,-2.111162,2.3126125,1.2680278,0.6980866,-1.9836415,0.04941423,2.1156232,-0.46152648,0.66481984,-1.7004769,-0.49674222,-0.5655333,-0.099993706,-1.3493786,1.637248,-0.4841365,-0.09250992,-2.2475214,-0.36989343,0.4092147
03a9a5b2a,1.2724411,-0.36151618,-0.5844737,4.6794004,-0.57763374,-0.20792803,0.2910295,0.6207536,-1.2734971,-0.54395014,-1.1360875,-0.13755524,5.8833776,0.5948771,-0.11184425,0.26614204,-0.4346337,-1.025475,4.4068336,-2.0652373,-1.016302,-1.303365,-1.5542623,0.16360812
03d0c7428,1.9332036,-0.3014304,-0.67025816,4.9522057,-1.4708389,-0.31236488,0.7421882,0.37834117,-0.54330695,-0.34808454,-1.1792904,-0.46544257,4.974794,-0.5667264,-0.1671269,0.36849117,0.53177446,-0.21319802,3.995725,-1.8009937,-1.0105035,-1.410575,-1.8965015,0.14841282
03f5a4505,0.05229973,0.19600978,1.4143847,3.6757138,-2.6459303,-0.039788954,-0.39548382,1.2333798,-0.6115851,-0.91640425,-0.3241387,-0.22181484,8.018327,-1.2400777,1.2149011,0.7912926,-0.32756782,-1.3236829,0.34084213,-0.36151764,-0.49761435,-2.1115565,-1.3604827,0.28245628
03f8931a1,0.8202808,0.087305285,-0.8787322,2.1712217,-1.3824124,0.5953617,0.015471034,6.3341236,-0.71737033,-0.27855456,0.44944745,5.9188676,1.1158434,-0.1559907,1.3563713,1.0217321,1.1377221,-0.6354597,0.37136874,1.1577578,1.106244,-1.2634865,-0.63458914,2.139403
04053cd3e,5.0626507,3.7279506,-0.8207538,3.6101892,-0.6098796,-0.7398516,-1.2812872,0.8844615,3.1114173,-0.47236624,-1.0422802,0.13316618,5.160925,-0.23367667,0.5766777,0.13517708,0.23628967,-0.7171813,3.7121446,-1.5319312,-0.8973301,-0.416148,-0.5823081,-0.33154193
040d4f0d5,1.2499055,1.4066106,-0.4713468,1.9009259,-0.6160356,0.17540719,-0.98525554,1.2178091,0.2045926,1.5958345,-0.63607115,1.345838,1.2309318,-0.4478097,6.234503,0.7989814,-0.13861398,-0.53269935,0.9768745,-1.320916,-0.9674892,0.09691313,-0.42481187,-0.14155015
042a6c838,-0.3427903,3.2805488,0.30765018,4.9841046,-0.9259909,-0.08177675,-1.1268188,1.7334899,-1.9817452,-1.2557257,-0.6870832,-0.24910922,1.4269782,3.3823276,0.46833083,0.15396306,1.2123232,-0.9252943,0.16732408,-2.3608706,-1.7836802,-0.8150237,0.9915369,0.47975215
044173e0d,-0.4817327,-0.253314,-1.3170427,3.7826624,-1.5134026,2.5034337,-0.9861595,-0.35951778,-1.1968608,-1.0793219,-1.7022837,-1.3102363,-0.44139344,-0.71376854,0.69010407,0.32857764,-0.090625614,-0.68520325,4.131837,-1.3037415,0.19192854,-1.1798967,1.4558282,-0.06553952
04496d53a,2.248719,0.62095326,-0.6601332,3.1539319,-1.7500725,3.55467,-0.20077752,4.781369,-0.67403805,-0.11489598,0.23942842,0.5588909,0.79336315,-0.9227908,1.0629416,0.3957524,3.971049,-0.55304146,-0.23412251,0.2809461,-0.011080599,-1.2190065,1.1770483,5.217014
0465bce22,0.17659575,1.812194,1.5120205,2.3773494,-2.4503639,0.4761726,0.23110949,1.0319464,-1.9740961,-0.85563916,0.008497923,0.34407878,1.2929726,-0.7000247,6.467027,0.9146143,-0.4835203,-0.44040546,0.5582005,-0.96751004,-0.6318881,-0.48463315,-0.969371,0.35621232
047a7c4bf,-0.0044556465,-0.3523544,-0.1354014,4.592497,-0.6733581,5.8307056,-0.21949227,1.1968144,-1.3128557,0.48650357,0.006390508,2.6085422,2.24172,-0.8558981,0.14385559,0.44317716,0.10183612,-0.6826678,-0.3884933,-1.1618241,-1.0797343,-0.8741362,-0.38597453,7.1218796
048b0a17d,0.014526596,0.6736218,-0.7553926,4.8107605,-1.2742646,5.604193,0.27375507,1.4080722,-0.7851214,0.5234438,0.235657,-0.018784147,1.6940385,-1.2297229,0.037471358,0.5784778,-0.87519825,-0.41910052,4.075028,-0.022502907,-0.23716809,-1.2604382,0.4001334,6.9018016
048b8700d,-0.16986676,0.078104116,-0.6218538,1.7510427,-1.8156203,3.2768273,7.057018,1.6289743,-0.71163553,4.331351,0.44088042,7.0728664,0.3994085,-1.2862713,1.4737496,0.789054,0.2658498,2.4574187,-0.53988314,0.89375865,3.7842991,-1.9311287,0.31539488,0.2607957
04997b478,-0.5115227,0.8665825,-1.8134174,4.510212,-0.6226453,0.2162886,-1.4076682,0.07128772,-1.2476718,-0.5917545,-1.2797189,0.45597106,0.38682312,-0.20127168,-0.36369902,-0.6545921,6.318573,-0.7044905,-0.1386255,0.063168444,0.16797315,-0.008193972,-0.25023597,-0.40460035
04aa83271,-0.07985076,4.845412,-1.045649,4.4452004,-1.5130788,0.098434664,-1.5858752,1.875823,-0.68981403,-1.2366953,-1.1785121,0.27424923,0.63497084,0.54424256,0.0064873802,-0.35849223,6.8200717,-0.888871,-0.16922918,-0.9969468,-0.8726906,-0.6147485,0.812413,0.14009283
04aef0297,0.48861796,2.22535,-0.2326842,1.8862922,-1.6103319,0.11967218,-1.3163309,1.6220539,-0.31504223,-0.6398796,-0.70234483,0.72652435,1.6073142,-0.15828295,6.210362,0.9726487,0.026763946,-0.01749009,1.160514,-1.6764297,-0.52455974,4.135951,0.18904233,0.2801624
04e21ba1b,-0.4234674,-0.17423123,-1.2697375,4.247019,-2.0028353,2.7723923,3.2578526,1.6266379,-1.1878802,-0.19405802,0.17843577,-0.11619913,0.19123113,-1.2594861,-0.47287244,3.1271346,0.2837181,-1.1331279,-0.42651105,-0.10804446,0.7456248,-1.8924593,4.799511,0.17463073
04f07f088,0.4405728,2.9635446,-0.37861562,4.6206584,4.845538,0.13839528,-1.5743718,1.0792166,-0.014159371,-1.0358284,-1.7463808,0.2161198,-0.008952973,0.35970083,-0.23138283,-0.47706118,0.17258835,-1.4988639,0.821329,-2.7234228,-1.6651423,7.598561,-0.19937366,0.16670138
052b35029,0.0042479387,-0.25678343,0.16639578,5.471588,-1.2081908,4.7450995,-0.021853628,1.644956,-1.1075737,-0.17294595,0.505362,-0.112356186,0.060740095,-0.9569713,-0.09053041,0.24987519,-0.057511628,-0.111192405,-0.5831756,-0.696452,-0.84407294,-0.6894075,-0.34903842,0.32128474
053f5fe34,0.44777143,3.9382706,0.622709,2.0461695,-2.3886852,0.6170965,-1.3327546,1.601339,-0.35278824,-0.5866043,-0.60585374,0.17247659,1.5353115,-0.33178416,6.5568895,1.0028943,-0.19451497,0.101122506,0.07358203,-1.2196215,-0.026304772,-0.63272643,-0.49739692,0.43634358
059859ca1,0.44332936,1.0981206,-0.4130803,2.2205253,-1.6369798,0.64842105,-1.0027537,0.85843754,-1.5036747,-0.89901096,-0.53688955,0.2628064,1.1207823,-1.7445544,7.4449344,0.9851368,0.2870084,0.08894668,2.4705904,0.3860557,0.83362645,-0.3508824,6.647435,1.3798429
05d2c9fbc,0.20327637,1.1626754,6.0531716,4.854728,-1.580723,2.3479488,-0.16010535,4.722856,-1.1665137,0.21021879,-0.40946326,-0.11552967,0.41087374,-1.1881393,1.0038109,0.7540543,-0.5264639,-0.59082377,0.5703808,-1.3261105,-0.68467647,-1.5625159,-1.2998846,1.2552499
06011bbad,-0.15062042,-0.52888376,-1.3754281,1.2702843,0.033651832,2.6863437,-0.036330562,2.7525327,-1.6506243,2.7013083,-0.55094355,6.6686144,0.24943666,-1.3673185,-0.11596645,2.1140478,0.52420604,-0.8590635,0.49526948,-0.87808466,1.078294,-1.8603691,0.16288121,0.36013234
06355ced6,0.0600415,0.0759939,-0.32665062,2.883827,-1.4451481,3.8145428,0.8127482,2.3856134,-0.50739646,2.7312307,2.220338,5.700575,0.21945494,-0.17699918,0.0064648786,1.8433043,1.213376,0.9414356,0.30450365,0.39700636,2.335425,-1.6449585,1.6733259,0.83476
0637cd357,-0.13148522,-0.51924706,-0.07657919,1.5249002,-1.5450993,6.622672,-0.81069666,0.98177254,-0.87876844,-0.816862,0.23314446,0.17176047,0.8000308,-0.91660595,1.5787266,0.62543565,0.40117702,-0.3240994,0.04724028,-0.08332028,-0.397595,-2.174289,-0.16192764,1.9143529
06677c2a1,1.0984079,0.8195975,-0.44764778,4.7708964,-0.15642984,2.3044786,-1.3933635,1.1755531,8.428866,-0.30912447,0.07439759,0.5848865,4.926042,-0.16918258,0.08673391,0.61797285,0.13003461,0.067649424,2.9164453,-1.512398,-0.879545,1.5314431,0.14787091,1.1791036
06d3bbdd6,-0.11802169,2.974629,1.7911975,3.8260553,0.7689115,-0.26643175,-0.596254,0.9406359,0.97765404,-0.3192549,-1.1579951,0.12725502,5.8034587,0.4705844,-0.31578076,0.47368255,-0.35203537,-0.7088791,2.0292146,-1.5671321,-0.31364688,0.9151257,-1.3626559,-0.14629245
06ee4df67,0.26586705,0.16537759,-0.036549393,2.5081685,-2.0870407,-0.10607713,2.3897693,4.58244,-0.6792045,0.02827362,-0.4066522,0.7993804,0.9238727,0.115339115,5.5112624,6.186323,-0.10327091,1.2178425,0.2473064,-1.1009793,-0.65754664,-1.0082749,-0.0953085,2.3971448
0724b938e,0.39379922,0.06363508,-0.18720679,1.5608273,-0.9587999,5.669294,0.25695774,1.6090972,-0.70158124,0.42447665,1.0039299,0.37206018,0.8437338,-0.7569993,0.50756496,0.57838565,-0.13018839,-0.03144173,0.3985412,0.32592145,-0.2776646,-1.4548986,0.34741148,7.0500526
0728b2d37,0.051990848,-0.05521817,-0.31912243,4.0815625,-0.6042649,2.045422,-0.23917986,1.5773177,-1.3128092,0.6323316,-0.061180603,0.18173414,0.48994854,-1.6078804,0.67972934,1.1387583,-0.124111295,-0.3179751,0.13913447,-0.96837384,-0.99453163,-0.77946335,-0.08752113,7.290833
0769cc41f,0.33616507,0.31509808,-0.9513422,1.6965816,-1.0118858,-0.38012666,-2.0765283,1.1931138,-0.7341528,-1.0094036,-0.341933,0.39537758,0.31687713,-0.061670512,0.5623942,-0.22809955,8.15132,0.7044259,0.20094633,0.7748285,-1.2396029,-1.1392188,-0.6462437,-0.395168
076d267e9,0.9231457,0.09432545,-0.008623513,3.1450045,-2.5046353,0.44349188,-0.78401434,1.3209152,-1.0280118,-0.667545,-1.0033671,0.27452707,7.5651693,-1.851343,0.51703703,0.7197287,-0.41514468,-1.0667453,1.8852128,-1.1629388,-0.79950106,-2.541996,-1.04665,0.1959594
07758f213,0.16741627,-0.094728634,-1.5526422,2.2920444,-1.2695079,0.5798972,0.9646145,2.4663894,-1.4867669,-0.4621084,-0.7534617,7.476632,0.36687154,-2.177922,0.22784136,0.38756332,0.40056282,-0.88869685,0.085167915,-0.16618857,4.109919,-2.3230076,-0.6816743,0.55303717
07d477123,0.9757043,0.61616683,-0.23735747,5.28075,-0.57722473,-0.08341298,-0.6241737,0.45337075,8.174262,-0.24980944,0.35904792,-0.10410759,2.5518794,-1.2365904,0.27605176,0.8727531,0.09554515,-0.17428443,2.7001884,-1.5829769,-1.0322247,1.3292161,-1.6499531,0.025706124
07e8a69a4,0.47510293,-0.42107055,-0.462952,1.2586411,-1.1268822,6.814666,-0.9722341,0.77052206,-0.8017341,0.14492132,-0.18189485,-0.0678064,0.3012816,-0.59695,0.29655668,0.8242906,0.020608416,-0.45205405,5.427197,0.43143037,2.1537166,-0.9301753,0.4080393,0.20041198
0882a07d2,-0.19799429,-0.61823624,-0.53973037,2.0485375,7.8795123,0.45062268,-0.9073422,0.382777,-0.62454385,-0.58514136,-1.4739716,0.8279276,2.6421402,6.3692904,-0.58761716,0.35859108,-0.69946367,-0.6095008,3.043036,-0.85886556,-2.0341463,0.5719627,-0.6843627,-0.11876152
08aaf51a8,0.71619153,5.676679,-0.11965133,3.5935795,-1.9147654,0.4405245,1.3072224,2.3545191,-0.091055214,0.5735408,0.5939154,-0.3866688,1.3062831,-0.20470929,0.7238586,4.306789,0.31430757,-0.25484428,-0.378224,-0.11710944,-0.18429331,-1.4648551,1.6060892,7.171784
08b58f0b0,-0.1476879,0.0090392195,-1.1819402,5.383955,-1.132828,4.7880926,0.7567146,1.055385,-1.5760447,-0.48780522,-0.29483467,1.2814525e-05,0.46317524,-0.015083201,1.6872334,1.098543,0.061440893,-1.0560085,-0.044778556,-0.70421064,-0.29404098,-1.7480588,0.07283572,1.0063317
08c11ec6e,0.25921062,0.25736,-1.0726502,4.6338677,-1.3427217,3.0648952,-1.0984817,1.5980064,-1.0537639,-0.46882224,-1.4934556,-0.6537451,1.1543065,-0.9379014,-0.062754095,0.11072061,0.4231599,-0.8831602,4.5114284,-1.5741404,-0.84252435,-0.8248784,-0.37140688,0.34583303
090d27329,0.1417524,0.19166638,-0.7520853,2.8705547,-0.34914997,0.11227299,-1.3170047,4.911852,-1.5121591,0.50567013,-0.3021702,2.8798115,0.33184466,-1.8191267,0.4028713,0.71994096,-0.5687233,-0.0072844247,-0.2015542,-1.4966483,-0.79740626,-1.1665863,-0.39982504,6.779824
0966a30a3,0.77858627,0.4352669,-0.32016426,3.132261,-1.5251293,6.023092,-0.95422727,5.598937,-0.6429596,0.8910062,1.0456675,0.006071467,0.61811835,-0.9652758,1.4951413,0.8721006,-0.9837198,-0.1284528,-0.21536331,-0.46101433,0.6298047,-1.2464762,2.4414883,1.233062
097c4f536,0.08479409,-0.0013693616,-1.0227306,1.0715762,-0.30388293,0.55130196,0.23096316,1.8726555,-1.0864522,-0.11161756,-1.3036367,6.85991,0.62304085,-2.4639053,0.18841024,0.36947802,0.0011867349,-0.8673185,0.47092798,-0.23623952,3.4510894,-2.2901955,-1.1410077,-0.052971568
099b55467,0.24351406,0.07142887,-0.768198,1.6944456,-1.5560842,3.4672995,-0.29850385,3.2544212,-0.51700675,1.5640131,2.6063206,5.7828445,0.56074643,-2.120213,1.1920756,0.29048082,-0.14273524,6.9167795,-0.4890419,-0.66864526,0.81494987,-1.725304,-0.70703095,6.153509
09cf1cd6b,0.8095805,0.18728599,-1.0675919,4.964806,-1.2363129,1.5783142,-1.5750138,0.34206015,-0.7024489,-0.15316404,-1.2802433,-0.81165785,-0.51337177,-1.6428224,-0.17005186,-0.25022423,0.4856069,-0.7846135,4.330675,-1.5003972,-0.7663525,-0.59658706,0.3866086,0.10216281
09ffed9c0,-0.10452462,0.7757008,-0.015099955,2.3374724,-1.3842239,1.9225343,3.331313,5.309489,-0.7862824,1.111923,1.3271042,0.11032179,0.9287902,-0.49347696,1.3931432,0.49209684,0.031554185,6.90744,-0.30819264,1.8193151,1.1157027,-1.1322616,0.21041895,0.9556849
0a45adab2,0.22089921,0.14227659,-0.71025765,1.754047,-1.2126545,1.5813457,-0.34538147,6.065227,-0.5689265,0.5051923,-0.37899095,3.7760365,0.62170994,-0.058009017,0.532049,4.5593486,-0.03940158,-0.71722174,0.59390223,-0.77711976,3.1557608,-0.96714157,0.73323673,1.7122798
0a64c67f8,1.5847377,0.005039845,0.06999763,2.906817,-0.9836258,-0.09097508,-1.1822014,1.5464572,-1.2724553,2.9780545,-0.7393039,0.48869333,3.0812674,-1.2146416,0.34344536,4.3160744,-0.6480331,0.9928244,0.78030396,-1.8488384,-0.7922534,-1.8760953,-0.855147,7.1900263
0a6a36fb6,0.69590163,0.57498926,-0.9370529,2.3261182,-1.5462544,0.09371201,-0.22733292,6.13822,-1.2116051,-0.2915026,-0.80327517,5.021493,0.80187494,-0.5120671,1.0783573,0.7960884,0.7444996,-0.72077936,0.2451647,-0.9869406,1.1470766,-1.6691556,-0.8244697,0.4641641
0a930ca0f,-0.9937339,-0.9108818,-0.44555858,2.4243388,-1.0632532,6.285458,-0.03668806,0.86670107,-1.760112,-1.0366387,1.2228678,0.77449167,0.54420334,-0.27011448,-0.06123245,0.4962764,-0.23625736,-0.8665857,-0.124807395,-0.4014155,-0.12178442,-2.479536,-0.6219644,0.78398687
0ae65727d,-0.5084071,-0.6199836,-0.10250779,1.4854698,-1.4689578,5.5116777,0.010362791,0.48815507,-1.282785,-0.8084449,-0.33098918,0.16866349,0.43695635,0.025020383,0.727603,0.7222816,0.54572225,-0.64591664,3.6734192,0.045838743,0.04431295,-1.8588817,0.06443672,0.25156003
0b13e273c,0.82818794,1.342414,-0.31134328,2.110828,-1.3202373,0.26307446,-1.6592958,7.352052,-1.4625334,0.6692151,-0.8557653,1.085014,1.2353762,1.042406,4.887482,6.248136,0.029316548,0.76918876,0.7214085,-1.7006267,0.045398865,-0.8022307,-0.017989295,1.2282139
0b2d25d62,-0.29864508,0.27198026,-0.57017237,4.4044266,-1.2218518,0.2646438,-1.2702975,1.2660654,-1.3168124,-0.25290167,-0.81943464,0.35926443,-0.23825254,0.81666565,-0.43999282,5.4107423,6.4077334,0.45351678,0.38744748,1.6709867,-1.4237974,-1.01755,-0.5695525,-0.56494415
0b3cbd762,0.23277013,0.4246005,0.5558704,3.3379672,-1.3481251,0.32639605,-0.7967977,1.2715353,-0.7456775,-0.78112715,-0.9828384,0.055553187,6.9229636,-0.75431913,0.56994575,1.0272458,-0.31123832,-1.2591302,3.7736852,-1.5655057,-1.1160007,-1.4536531,-0.8898974,0.3695903
0b42e54ab,0.10617589,-0.48466635,-0.31672326,1.5674891,-1.414191,5.8417754,0.91639173,1.0769455,-0.750932,-0.6762344,-0.31072998,0.18251377,0.8748481,-0.5113182,0.6612664,0.8210296,-0.4365119,-0.14232534,4.256758,-0.23931533,0.2647187,-1.813431,-0.013431041,0.5124703
0b7f599cf,-0.05138365,5.568366,0.17787932,4.7484856,-2.16517,0.36230916,1.2762773,1.7694523,-1.3362509,0.5460452,-0.16168441,-0.40502933,0.31866282,0.10122861,0.63427895,2.3663394,-0.71109694,-0.47799328,-0.4782838,-1.0441562,-0.4490789,-1.2069453,1.3194978,1.0985429
0ba908079,0.33633482,0.13703802,-0.43250304,2.0955744,-2.0460687,2.8974051,-1.0631171,2.697751,-1.1230812,-0.4772728,-0.36698222,0.5510095,0.4099588,0.45490506,0.00092926045,6.5965805,0.16758466,-0.4189821,0.46494782,-0.81223345,-0.84525347,-1.1542177,0.53537893,-0.61906207
0baed3c67,1.8776058,0.110991895,-0.15663047,4.902059,-0.45066586,-0.11186566,-0.034346133,0.899898,-1.1733999,0.16825481,1.3127501,0.3867594,2.7625983,-2.2687147,2.8624697,0.66520494,-0.46427283,2.200665,1.5973672,0.65399843,0.95086485,-1.0519655,-1.1862746,7.2935543
0bcb177ea,0.15486266,-0.08190378,3.0918581,4.619495,-0.9152349,0.8595442,0.7491128,2.088652,-1.466955,-0.979486,2.9240007,-0.369032,8.037494,-1.1948681,1.0277487,0.53383213,-0.67551845,-1.0152714,0.4989534,-0.61175317,-0.8007245,-1.797646,-1.057598,0.34221554
0bd8a0e62,0.9309763,0.11952045,0.004102255,4.0167074,-1.6565161,-0.20403779,1.7976189,6.405897,-0.73207444,0.543807,0.7068717,3.4039166,0.4998767,-1.1249384,1.3324254,0.4732437,-0.5048621,-0.5499704,0.17668755,-1.2645624,2.1968937,-1.6699148,-0.92018664,1.1918098
0be3a4baa,0.40770942,0.34770337,-1.2420497,5.6800923,-1.5810618,0.08324853,-0.2640227,1.2098609,-1.4444299,-0.28927225,1.4673982,-0.58840585,0.49590635,-1.6992939,-0.29577288,-0.3318307,-0.23893556,-0.7200408,-0.25665697,-1.4226022,-0.66585976,-1.1592449,-0.9065118,0.6608731
0c4d6a79e,0.5232522,4.036573,1.8610536,3.2561862,-1.9424249,0.097299196,-1.0542867,3.915396,-1.0347072,2.2659705,0.21753106,-0.023457043,0.7825402,-1.1387745,5.444608,4.9287877,0.29414946,3.3133166,0.08668276,-0.24554972,0.22512011,-0.7585592,0.31592467,7.267771
0c5143157,-0.9595515,1.9936221,1.9993689,5.3471417,-1.2087594,2.3263454,-0.2246866,1.8897529,-1.9232745,-1.0363854,-0.17334065,0.42921415,3.145613,0.093233585,1.147515,0.24179736,0.33586088,-0.9564214,-0.7684198,-1.7675565,-0.36692452,-1.4941387,-1.9389632,3.247924
0c7a15b50,0.41494694,-0.06105046,-0.48534358,3.6470118,-1.6602999,-0.07997641,-0.9210782,6.771181,-0.95786643,-0.59218997,-0.11988648,3.2913203,0.9641153,-0.9218664,3.50943,0.8349642,-0.013510217,-0.07712684,0.091391325,-1.7636448,1.3619688,-1.885178,-1.4991088,1.8381351
0cbcff74d,0.25221026,0.47906,-0.8584225,3.8495822,-1.3129712,5.725134,6.5619636,5.7020283,-0.71656233,0.39936188,0.47731754,4.493901,0.4855364,-1.0978165,0.37093776,0.35578847,0.27133435,-0.64459324,0.4933059,0.21997537,0.9272566,-1.2450862,0.23098744,1.3730333
