recording_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
0465bce22,-2.2883868,-3.0278656,-1.5638101,-0.74195623,-1.541405,-1.9903309,-2.5393517,-2.1800303,-3.0066373,-2.8062148,-2.585237,-2.6581028,-2.1417854,-2.1365657,4.290619,-1.7518228,-3.1464953,-2.5883944,-0.1625993,-2.8756738,-3.002483,-1.9243401,-3.2582846,-2.1938956
047a7c4bf,-2.793584,-3.399042,-3.6113079,2.305256,-1.9745119,3.433163,-2.5976772,-1.7705224,-3.8017385,-3.2409961,-3.352177,-2.5006688,-1.0177479,-3.608777,-3.2817807,-2.4229302,-2.90368,-3.0452356,-3.4363694,-3.965879,-3.1703541,-3.2253327,-2.2130518,4.134956
048b0a17d,-2.9976585,-2.5628757,-3.3158274,3.025772,-2.2324593,1.0713891,-2.1329272,-2.0697763,-3.546265,-2.535571,-3.4791057,-2.884734,-1.2846676,-2.6384618,-2.9427361,-3.131898,-3.2490919,-3.3157322,2.858688,-2.6167252,-2.6622627,-3.5028841,-1.69022,4.1935053
048b8700d,-3.2932196,-3.1161015,-3.3559005,-1.2397035,-3.870332,2.0599601,0.95291066,-3.1655328,-3.7516112,-3.558641,-3.1047032,2.5795965,-3.489881,-4.7230487,-3.8766737,-3.2683702,-3.8981953,-2.7592142,-3.5227747,-3.8270257,-3.0659363,-4.2382903,-2.1186748,-2.8560557
04997b478,-3.075113,-2.0297277,-3.6353889,3.0048716,-2.2502477,-3.3785665,-3.2111256,-2.6661675,-4.37494,-3.7418828,-4.2325797,-2.332074,-0.23477666,-1.4991345,-3.2222967,-2.560666,2.489621,-2.135275,-2.4695308,-3.550631,-1.7612573,-2.2879114,-3.4407609,-2.456653
04aa83271,-2.8773673,1.417262,-2.9035842,3.2374852,-3.0307438,-2.9905849,-3.7187245,-2.3775954,-4.032795,-2.9614048,-3.6351063,-2.4686487,-1.657883,-0.63987434,-3.2625246,-2.56538,2.6345696,-3.0563207,-3.1166139,-3.254443,-2.6226714,-2.7874749,-1.459168,-2.4926162
04aef0297,-1.8158365,-2.4403338,-1.939718,-1.2661563,-2.2246215,-2.0972993,-3.054833,-1.6729078,-2.2776303,-2.3254104,-2.6674936,-2.1114018,-1.6550583,-2.202787,4.778373,-1.5711693,-2.798357,-2.2624881,-1.193114,-2.9295826,-3.043406,1.4302588,-2.7507071,-1.9644034
04e21ba1b,-3.6133354,-3.2183826,-4.0020514,1.603525,-3.8280127,0.9132073,-0.11507385,-3.0421386,-4.358713,-3.6948428,-4.1127005,-3.3611352,-2.513649,-4.291394,-4.4192452,-3.5771434,-2.9074671,-4.2626615,-3.5438406,-3.8383346,-2.943129,-4.6279163,-1.979252,-2.3492322
04f07f088,-3.4533865,0.3505712,-1.5621943,3.2166016,0.6483096,-1.8594775,-3.6975958,-2.4709237,-3.5485437,-3.2984967,-3.9295003,-3.6057634,-2.3053272,-0.83534074,-3.7339938,-2.9284644,-3.446328,-4.2253714,-2.8040888,-4.701362,-4.1855354,2.060382,-2.6386344,-3.2240064
052b35029,-2.068966,-1.9609017,-1.3396685,4.9779277,-2.8861446,0.42942175,-1.9669584,-1.2666042,-2.4350283,-2.2357192,-1.4092245,-2.252075,-1.375441,-1.6100754,-2.373463,-2.0711966,-2.0981252,-2.7386093,-2.6185055,-2.8529766,-1.904092,-2.2314124,-1.876549,-2.379985
053f5fe34,-1.7331415,-1.4785872,-1.441241,-1.3124683,-2.6249573,-1.7696631,-2.937499,-1.4320909,-1.9749436,-2.2512312,-2.6725104,-2.2193213,-1.089208,-1.9953027,5.417308,-1.7004914,-2.8391657,-2.0602574,-1.9968324,-2.9645402,-2.758499,-2.310395,-2.7109814,-1.7018247
059859ca1,-3.076519,-4.2181387,-3.5949934,-1.3591294,-3.1843762,-3.1032956,-3.5418515,-3.1604538,-4.001896,-4.104731,-3.651591,-3.4749086,-3.0415606,-2.8961587,2.5826054,-2.5870314,-4.2440457,-3.671411,2.7620857,-3.2893178,-3.064372,-2.361867,1.9681042,-3.0189598
05d2c9fbc,-3.879953,-0.23429991,0.28493816,1.1691377,-3.3004963,-0.86919624,-3.9272559,0.86112595,-5.2534122,-4.3295836,-3.619204,-3.482917,-2.7623715,-2.6855812,-4.6728716,-3.5751112,-3.9885898,-3.5222988,-4.8556423,-4.684035,-2.9990587,-3.025765,-3.4855816,-2.8402927
06011bbad,-4.6736617,-3.708497,-4.316702,-1.5501422,-3.4469237,-0.08154106,-1.6831698,-3.3031735,-4.8442965,-3.745754,-4.4145627,1.0904207,-4.6785154,-5.0255666,-4.900308,-4.0409813,-3.0923605,-3.9595037,-3.3182278,-4.466529,-4.596183,-4.986156,-1.9775796,-3.5073457
06355ced6,-2.8434014,-3.2074137,-3.5234616,0.9006203,-3.9578516,1.4180112,0.014064823,-2.8830025,-4.6023774,-1.8945502,-4.4465847,1.2952862,-3.4403405,-4.6783676,-4.4520283,-3.3860254,-2.5649576,-3.488405,-3.5951657,-3.917112,-3.5536125,-4.0826273,-1.8709096,-2.6787283
0637cd357,-1.9939351,-2.9941175,-3.0904882,-0.86773866,-2.295838,4.4665675,-1.6697632,-2.462771,-3.3327756,-3.2324932,-3.0430994,-2.6908453,-2.4992173,-2.6859686,-3.1099575,-1.9466858,-1.5257052,-3.0646923,-3.2115834,-3.4457538,-1.2163712,-3.0361276,-1.3628743,-0.5763
06677c2a1,-1.9095781,-2.7656243,-2.7125082,0.4898983,-2.036781,-0.97544885,-2.9095888,-1.9780841,5.253513,-2.743518,-2.9549367,-2.0607078,3.8704033,-2.8192625,-2.8078377,-1.8455696,-3.1646729,-2.4325426,0.67776865,-3.8286805,-3.0066497,-2.4241052,-2.5566673,-2.092935
06d3bbdd6,-2.311677,-1.9506255,-3.189146,1.4663398,-1.1150829,-3.5701702,-3.6009295,-2.2379777,-3.023703,-2.9682498,-3.6313326,-3.2590752,2.8650093,-2.8893673,-3.0150547,-2.9541016,-3.8096845,-3.2477427,1.3632586,-4.1041365,-2.8912482,-2.9401405,-2.7134652,-2.288223
06ee4df67,-2.4983785,-2.9700143,-3.3391757,-0.7491928,-3.026002,-2.044537,-2.9810953,-1.6721305,-3.054697,-3.29132,-3.8145237,-2.7689312,-2.0605726,-2.6283576,1.5281113,5.466329,-3.1123092,-1.7689496,-2.4142506,-3.264991,-4.02622,-3.4823635,-2.3396502,-1.7104628
0724b938e,-3.2244039,-2.804712,-3.8584926,-1.3837672,-2.3690946,2.9975345,-0.7892443,-1.7782478,-4.0406885,-2.7851813,-2.2743692,-3.0187442,-2.8728898,-4.1568155,-3.6307163,-2.0474637,-3.52984,-3.8432891,-1.7930093,-3.5228248,-3.1387775,-3.5875237,-1.6723064,4.6463847
0728b2d37,-2.743321,-2.4547687,-2.3778846,4.0031133,-1.66519,-1.6610404,-1.6122233,-1.4444194,-3.2317643,-2.6142871,-3.20928,-2.7559924,-1.4394073,-2.8060653,-2.891314,-2.3707821,-2.7436616,-3.1151836,-2.9255147,-3.6417968,-2.8760207,-2.9846506,-2.40571,5.502924
0769cc41f,-3.5510876,-2.1577547,-3.7500846,0.7712024,-2.7833078,-4.020502,-2.093062,-3.1512785,-4.192947,-3.718274,-4.025574,-3.3374138,-3.7273211,-1.0804884,-3.3786013,-3.9602523,4.2888865,-2.9508095,-3.489972,-2.790519,-4.2325926,-2.050456,-4.2088656,-3.520979
076d267e9,-2.2322147,-2.8758845,-2.0323987,-0.3970241,-2.7661762,-1.80022,-2.4984756,-1.6032127,-2.1884882,-2.3389993,-3.0196967,-2.4661922,4.6104016,-3.3167055,-1.9954379,-1.8266437,-2.9352105,-2.3030784,2.349018,-3.359746,-2.6183784,-3.2568061,-2.2049136,-1.7968122
07758f213,-2.844713,-2.85332,-2.9808798,0.2793573,-3.9268138,-1.9429394,-1.5983766,-2.5979989,-2.9508567,-3.1360803,-3.365056,3.956106,-2.789102,-4.002567,-3.55938,-3.0863912,-3.2449715,-2.7381804,-3.033681,-3.4973216,-1.7519875,-2.7754538,-3.5733802,-2.9755213
07d477123,-2.4922988,-2.9533293,-2.4018893,3.7306144,-4.059147,-2.1581628,-3.5230052,-1.9387568,4.7379994,-3.1814857,-3.2558444,-2.2339876,1.8485401,-2.7041545,-2.6869056,-2.048215,-3.0961046,-2.1144917,1.3805301,-3.4206371,-2.6280873,-2.1096385,-2.8690562,-2.4799154
07e8a69a4,-2.0339484,-2.6469884,-3.0397394,-0.4892618,-2.1507578,4.2692432,-2.721008,-1.8693132,-3.7550738,-1.4454619,-3.1935146,-2.6657183,-2.9888794,-2.0693445,-2.5875394,-2.203348,-2.3024638,-3.0845938,4.5857635,-2.1385598,-2.0981817,-2.3934186,-1.966351,-2.326176
0882a07d2,-3.1751122,-3.5482175,-2.599017,0.68973243,4.794832,-1.9474913,-2.782657,-2.7721317,-2.8447168,-3.662393,-4.4286385,-3.7366562,-0.9607977,4.4053035,-3.658233,-3.2908082,-3.3587728,-2.5245185,0.27891552,-4.419934,-3.602884,-1.5549265,-2.9311423,-2.7465293
08aaf51a8,-3.323467,3.1636565,-3.2479515,-0.80011874,-4.897303,-3.814277,-3.0653422,-2.9094853,-3.6843798,-3.3380384,-2.6377676,-3.9084518,-3.6706343,-1.4139944,-3.8752437,1.0901123,-3.3821428,-3.7354953,-4.2166133,-2.125647,-4.1712704,-4.3518896,-2.5964901,1.6457596
08b58f0b0,-2.92152,-2.5928998,-2.8779342,3.9307761,-3.482023,0.5762347,-1.3272295,-1.5209596,-3.1141698,-2.7647498,-2.3014357,-2.925259,1.5595558,-2.3520024,-2.8369994,-2.8062687,-2.913421,-2.8296869,-2.8912497,-3.5000446,-2.696206,-3.4569242,-1.973409,-2.8462093
08c11ec6e,-3.2971652,-3.1664848,-3.6294641,1.852744,-4.146283,-1.6958722,-3.418097,-2.518946,-3.6611257,-3.033191,-3.8934886,-3.2655513,0.3215638,-2.4435728,-2.6696055,-3.0916471,-3.326679,-2.7941768,2.777293,-2.733182,-2.4138758,-3.919622,-3.2334492,-1.682288
090d27329,-4.037741,-3.9670887,-3.906297,-1.5924095,-3.6074562,-3.4973598,-3.9627042,-0.17240927,-4.4763317,-3.27825,-4.1160393,-2.5429878,-3.906559,-4.7834854,-3.5837982,-1.2731566,-3.1163087,-4.0454307,-4.4191957,-3.9029694,-3.4837499,-4.225618,-3.4065132,4.042091
0966a30a3,-2.4145699,-2.8874862,-2.386398,-0.14845496,-2.3365185,2.404546,-3.183538,4.176341,-2.8675926,-1.8323212,-1.8276364,-2.790855,-1.8735758,-3.2199197,-2.371467,-2.4877996,-2.2147005,-2.5951293,-2.7045343,-2.4163203,-1.4977239,-2.2762504,-1.6757218,-0.86846966
097c4f536,-2.7448246,-2.5064888,-2.5730329,-1.49965,-2.1948314,-1.9063731,-1.1538632,-2.602999,-2.3961167,-4.7014995,-3.2925668,3.7009947,-3.0681305,-3.4648666,-3.5929124,-3.2790267,-3.6926513,-2.3789856,-2.8617551,-3.1139076,-1.7662355,-2.9801426,-3.542393,-2.908338
099b55467,-4.157608,-4.5931535,-4.28306,-3.5623002,-4.345286,-1.392539,-3.0867877,0.8273317,-4.1054273,-3.0160432,-3.595909,1.6491635,-3.9677403,-5.7643394,-4.158899,-3.6803017,-3.9123201,2.8218844,-4.9702096,-3.5585403,-4.207042,-3.9232635,-4.2581363,2.3861246
09cf1cd6b,-2.4240997,-2.6682732,-3.4113743,3.738152,-3.42451,-1.305253,-3.3873982,-2.0358114,-2.7651613,-2.7975893,-2.5884514,-2.5639646,-2.215947,-2.700215,-2.3135521,-2.5385895,-2.2914014,-3.2072222,0.6902139,-3.6958263,-2.8974752,-3.147579,-2.852105,-3.332022
09ffed9c0,-2.6402438,-2.3504632,-2.7592,-1.365216,-3.449649,-0.7752698,-1.5378034,3.0660405,-2.5417032,-2.2658489,-1.8741199,-3.117249,-2.356979,-3.9434235,-2.7689886,-2.1587803,-2.7012708,4.060618,-3.3145483,-2.5331497,-1.3758676,-3.2883253,-2.695511,-2.257351
0a45adab2,-3.6889274,-3.7889247,-3.8128393,-1.778298,-3.6336892,-1.4990667,-2.7328644,3.455159,-4.1525445,-3.2371721,-2.8362494,1.3576522,-3.338432,-3.524415,-3.4989133,3.2578692,-3.1346922,-2.5513215,-3.344879,-3.0800557,-2.3895755,-4.225386,-2.5071425,-1.1062646
0a64c67f8,-2.4079726,-3.0554564,-3.4869025,-1.6178808,-3.3271377,-2.4578433,-3.682987,-2.3935578,-3.4054275,-0.3677993,-4.1136975,-3.9196382,-0.20975201,-2.6470757,-3.1693788,4.0319533,-3.5711272,-2.8828592,-3.0998993,-4.2051506,-5.109857,-4.0319414,-2.976951,4.623439
0a6a36fb6,-3.3943899,-3.9329402,-3.8800445,-2.261451,-4.2207603,-4.009803,-4.2452736,3.4702666,-3.6027806,-4.4695687,-3.4577506,2.1232305,-3.630592,-4.5016985,-3.3993123,-2.7446766,-2.4106128,-2.8817227,-3.7525234,-3.774547,-2.1986706,-4.083782,-3.5718095,-3.5278137
0a930ca0f,-4.1314816,-3.7804117,-2.89564,-0.49091598,-4.010134,1.7700019,-2.519482,-3.247222,-5.422173,-4.1199636,-3.0797043,-3.7749364,-0.6987864,-3.6728976,-4.524695,-4.2529583,-2.9678335,-3.3207717,-4.2748747,-4.210517,-4.441365,-4.480573,-4.2050295,-3.630819
0ae65727d,-3.3066378,-2.1899817,-3.465759,-0.9521335,-3.4415362,3.3253312,1.2249037,-2.6511042,-4.534535,-3.138074,-3.9975593,-2.8245714,-2.856113,-3.965717,-3.8059778,-3.0758765,-2.7772706,-3.7092698,-1.2930665,-3.506636,-3.585902,-4.1124034,-2.1859865,-2.326658
0b13e273c,-2.8826108,-2.6330085,-4.167236,-1.6158601,-3.9058838,-2.5539665,-3.3784988,2.9771879,-3.780004,-3.8938951,-4.1763897,-3.2408504,-2.5043392,-1.5918932,-0.8296968,4.1656556,-3.6037993,-2.745936,-3.374245,-3.834122,-3.086561,-4.5601482,-3.159049,-1.604936
0b2d25d62,-3.0919306,-2.340599,-3.6965082,2.7425427,-2.6150644,-2.9743116,-2.6941998,-2.0258095,-3.4732704,-3.448064,-3.9829834,-1.8455076,-0.8488683,-0.67346656,-2.6264107,3.8384964,3.071289,-1.8628289,-2.647938,-3.108313,-1.8611748,-2.8763618,-3.044206,-2.3057191
0b3cbd762,-3.0054543,-3.739711,-2.9506247,-0.7110379,-2.362894,-3.6509073,-2.3511965,-3.112316,-4.275482,-3.8575597,-4.676327,-3.858047,2.8331568,-3.6039212,-3.4765608,-2.7091029,-4.395411,-3.482913,3.698558,-4.03189,-3.9333282,-3.7092648,-4.1137743,-2.4833443
0b42e54ab,-3.2668853,-2.775126,-3.9680917,-1.7140886,-3.4404829,3.1653187,-1.4016509,-2.1698112,-4.7494445,-2.9075394,-2.665581,-3.0170436,-3.3213127,-4.320793,-3.3081698,-3.3276215,-3.2030232,-3.752426,1.9796596,-2.8806221,-3.6583714,-3.8963234,-2.6726835,-2.3588827
0b7f599cf,-2.6864526,2.5423985,-3.125076,0.28983772,-4.496199,-3.518083,-3.0916417,-2.6592767,-3.6084368,-2.3842292,-3.5507023,-3.3350508,-3.0831566,-1.4647427,-2.8018947,-2.2222543,-3.9004905,-3.0307162,-3.5691566,-3.5771646,-3.544594,-3.4744303,-2.3436358,-1.9961289
0ba908079,-2.0914657,-2.2868576,-2.8026574,1.2172697,-2.4840136,-1.1076554,-2.5981977,-1.0408485,-2.5145116,-2.8306034,-3.8082829,-2.3559752,-1.5998807,1.490033,-2.0179536,5.7378616,-2.137404,-1.7565696,-2.1624222,-2.850386,-3.4214265,-3.1158009,-1.2434301,-1.5946234
0baed3c67,-4.431364,-2.8661473,-3.5445101,1.1412407,-5.19206,-4.0080895,-3.9356778,-3.242282,-3.9677265,-3.8658116,-4.5527196,-4.3409147,2.753755,-4.3518224,-0.48830062,-3.9225204,-5.008317,-2.8538988,-3.427338,-3.7856798,-1.1677306,-5.7442417,-4.3956995,0.42782357
0bcb177ea,-3.4521096,-3.5813735,0.26290014,0.91694933,-3.9089592,-2.403739,-2.7888992,-3.0648654,-5.0384088,-4.2084394,-3.5686007,-3.941446,2.019945,-4.1572,-3.67487,-3.5437968,-4.572272,-2.5059955,-1.3528762,-3.2832835,-4.264374,-4.259531,-4.037708,-3.416957
0bd8a0e62,-3.4201775,-3.8976452,-4.0027866,-0.064428344,-4.110577,-2.5405183,-2.525049,2.8255975,-3.830861,-3.7469935,-2.9130435,0.32220754,-2.7799678,-4.873467,-3.3171508,-3.866025,-3.5438201,-2.6574996,-3.6486127,-3.9417465,-0.7838351,-3.9001663,-3.3471732,-2.2616575
0be3a4baa,-2.2560506,-1.7854971,-1.7549117,5.6257453,-2.9365966,-1.8489659,-1.890019,-1.0862283,-2.329062,-2.3398917,-2.4468138,-2.2083251,-0.19928333,-2.0244482,-1.9552795,-1.8806218,-2.2288435,-2.5037735,-1.8998946,-2.981656,-1.777352,-2.2979882,-1.8548689,-2.2848535
0c4d6a79e,-4.380357,2.3675895,-2.712256,-0.20565535,-4.906262,-4.154495,-4.3610144,-2.728531,-3.855412,-1.296205,-4.5302925,-4.090468,-4.1285224,-3.3125086,2.349772,0.25166255,-4.7369475,-3.4943123,-3.8816037,-3.7466974,-3.8880675,-3.9871294,-4.0906997,-0.13514529
